date,open,high,low,close,volume,daily_return,rolling_avg_5d_close,rolling_vol_5d
2011-04-07,338.1,340.43,336.03,338.08,13337400.0,0.0001183291918114282,340.152,0.004817494301904222
2011-04-08,339.92,340.15,333.95,335.06,13483400.0,-0.00893279697113103,338.252,0.004246785402077433
2011-04-11,334.06,335.67,330.02,330.8,14248100.0,-0.012714140750910263,336.174,0.005092541169636807
2011-04-12,330.49,333.73,330.2,332.4,15201400.0,0.004836759371221078,334.87600000000003,0.007025225976975535
2011-04-13,335.02,336.14,332.52,336.13,12365000.0,0.011221419975932623,334.49399999999997,0.009808002178846911
2011-04-14,334.8,336.0,332.06,332.42,10778600.0,-0.011037396245500153,333.36199999999997,0.010692252529762039
2011-04-15,333.3,333.64,326.8,327.46,16200200.0,-0.01492088322002294,331.842,0.011759464023206729
2011-04-18,326.1,332.23,320.16,331.85,21782100.0,0.01340621755328919,332.05199999999996,0.01295221483598275
2011-04-19,333.1,337.98,331.71,337.86,14977800.0,0.018110592135000658,333.144,0.01518044802578619
2011-04-20,343.51,345.75,341.5,342.41,25023800.0,0.013467116557153824,334.40000000000003,0.01550117148635383
2011-04-21,355.0,355.13,348.52,350.696,26921800.0,0.02419905960690394,338.0552,0.015070132136434466
2011-04-25,350.34,353.75,350.3,353.009,9519500.0,0.006595455893423363,343.165,0.0065135152288848044
2011-04-26,353.62,354.99,349.35,350.42,12100000.0,-0.007334090632250212,346.879,0.01210785856776768
2011-04-27,352.24,352.35,347.1,350.15,12721900.0,-0.0007705039666686675,349.337,0.012281836618288891
2011-04-28,346.19,349.75,345.52,346.75,12891400.0,-0.00971012423247175,350.20500000000004,0.013638810197026188
2011-04-29,346.78,353.95,346.666,350.13,35940900.0,0.009747656813265948,350.09180000000003,0.008466888466976491
2011-05-02,349.74,350.469,345.5,346.28,15811200.0,-0.010995915802701872,348.746,0.008542783904920572
2011-05-03,347.99,349.89,345.62,348.2,11191000.0,0.0055446459512533686,348.302,0.009136483150678852
2011-05-04,348.26,351.83,346.88,349.57,13901800.0,0.003934520390580065,348.18600000000004,0.009433973489633285
2011-05-05,348.4,350.95,346.05,346.75,11998900.0,-0.00806705380896533,348.186,0.009044646409313658
2011-05-06,349.69,350.0,346.21,346.66,10004800.0,-0.0002595529920691453,347.492,0.007295548406074656
2011-05-09,347.86,349.2,346.5276,347.6,7312400.0,0.0027115906075116936,347.756,0.005379002386366871
2011-05-10,348.89,349.69,346.66,349.45,10074700.0,0.005322209436133374,348.006,0.005330370458138515
2011-05-11,349.02,350.0,345.24,347.23,12000000.0,-0.006352840177421548,347.538,0.005752152108140807
2011-05-12,346.12,347.12,342.27,346.57,11500000.0,-0.0019007574230337498,347.502,0.004462944834185195
2011-05-13,345.66,346.25,340.35,340.5,11647000.0,-0.017514499235363634,346.27,0.008993146292162472
2011-05-16,339.2,341.22,332.6,333.3,16063400.0,-0.02114537444933917,343.41,0.010956907661524712
2011-05-17,332.0,336.14,330.73,336.14,16154800.0,0.008520852085208475,340.748,0.011996481563577402
2011-05-18,336.47,341.05,336.0,339.87,11956300.0,0.011096566906646066,339.276,0.014709797019972135
2011-05-19,342.08,342.414,338.67,340.53,9327500.0,0.0019419189690175198,338.06800000000004,0.014957511877931937
2011-05-20,339.56,340.95,335.02,335.22,12070300.0,-0.01559333979385058,337.012,0.014523310403616624
2011-05-23,329.97,335.98,329.42,334.4,13700000.0,-0.0024461547640357573,337.23199999999997,0.010561342554260967
2011-05-24,335.5,335.899,331.34,332.19,11497400.0,-0.006608851674641092,336.442,0.009909085659236063
2011-05-25,333.43,338.56,332.85,336.78,10508000.0,0.013817393660254584,335.824,0.010859342437255323
2011-05-26,335.97,336.89,334.435,335.0,7948600.0,-0.00528534948631143,334.718,0.010720553715407784
2011-05-27,334.8,337.63,334.31,337.41,7271400.0,0.007194029850746242,335.15599999999995,0.008822830006409443
2011-05-31,341.1,347.83,341.0,347.83,14919800.0,0.030882309356569104,337.842,0.015394891982009069
2011-06-01,348.87,352.132,344.65,345.51,19810100.0,-0.006669924963344176,340.506,0.015409398027664707
2011-06-02,346.5,347.98,344.3,346.102,12099400.0,0.0017134091632657888,342.37039999999996,0.015214122536045782
2011-06-03,343.18,345.33,342.01,343.44,11187500.0,-0.007691374219160774,344.0584,0.01567426871039607
2011-06-06,344.84,347.05,337.81,338.04,16497900.0,-0.015723270440251458,344.1844,0.018071095692653204
2011-06-07,338.17,338.22,331.9,332.04,18920900.0,-0.017749378771742985,341.0264,0.007800989675688409
2011-06-08,331.78,334.8,330.65,332.24,11918700.0,0.0006023370678231998,338.3724,0.008984427779785635
2011-06-09,333.25,333.67,330.75,331.49,9824600.0,-0.002257404286058251,335.45,0.008065089843659261
2011-06-10,330.55,331.66,325.51,325.9,15498400.0,-0.016863253793478084,331.942,0.008824362522541153
2011-06-13,327.2,328.31,325.07,326.6,11766900.0,0.0021478981282603282,329.654,0.009703733208300867
2011-06-14,330.0,333.25,329.31,332.44,11948900.0,0.01788120024494777,329.73400000000004,0.012386709727359238
2011-06-15,329.75,330.3,324.88,326.75,14257000.0,-0.017115870533028543,328.63599999999997,0.014613631105016492
2011-06-16,326.9,328.6811,318.33,325.16,18235400.0,-0.004866105585309755,327.37,0.014616281705069284
2011-06-17,328.99,329.25,319.36,320.26,21965000.0,-0.015069504244064613,326.242,0.014231307535543157
2011-06-20,317.355,317.7,310.5,315.32,22880200.0,-0.015424967214138552,323.986,0.01468011132453599
2011-06-21,316.68,325.8,315.2,325.3,17620800.0,0.03165038690853739,322.558,0.02059522766480517
2011-06-22,325.16,328.9,322.38,322.61,13949400.0,-0.008269289886258857,321.73,0.019558406847528888
2011-06-23,318.94,331.69,318.12,331.23,19991400.0,0.026719568519264714,322.944,0.023303446585061567
2011-06-24,331.37,333.15,325.09,326.35,15707400.0,-0.014732965009208066,324.162,0.023235268653592732
2011-06-27,327.59,333.9,327.25,332.04,12136200.0,0.017435268883100985,327.50600000000003,0.02090144511576856
2011-06-28,333.65,336.7,333.44,335.26,10510700.0,0.00969762679195263,329.498,0.01737140062507003
2011-06-29,336.04,336.37,331.88,334.04,12590900.0,-0.0036389667720574392,331.784,0.016511334056836066
2011-06-30,334.7,336.13,332.84,335.67,11534100.0,0.004879655131122096,332.672,0.012398917697473958
2011-07-01,335.95,343.5,334.2,343.26,15546900.0,0.02261149343104818,336.05400000000003,0.010325571293461951
2011-07-05,343.0,349.83,342.5,349.43,12680500.0,0.01797471304550502,339.532,0.01042247280187732
2011-07-06,348.95,354.1,346.71,351.76,15879500.0,0.006668002174970544,342.832,0.01055384175797355
2011-07-07,354.67,358.0,354.0,357.2,14273700.0,0.015465089833977652,347.464,0.0075479886230584384
2011-07-08,353.34,360.0,352.2,359.71,17486900.0,0.007026875699887913,352.272,0.006972668431651852
2011-07-11,356.34,359.77,352.82,354.0,15809800.0,-0.015873898418170107,354.41999999999996,0.013347583079764903
2011-07-12,353.53,357.68,348.62,353.75,16128900.0,-0.0007062146892655718,355.284,0.011766871722121054
2011-07-13,358.33,360.0,356.38,358.02,13987100.0,0.012070671378091813,356.53599999999994,0.012470487669837924
2011-07-14,361.01,361.61,356.34,357.77,15376200.0,-0.0006982850120105244,356.65,0.010575717719955097
2011-07-15,361.17,365.0,359.17,364.92,17302400.0,0.019984906504178834,357.692,0.013733094874116001
2011-07-18,365.43,374.65,365.28,373.8,20451900.0,0.024334100624794353,361.652,0.011549441676989949
2011-07-19,378.0,378.65,373.32,376.85,29255200.0,0.008159443552701928,366.27200000000005,0.009860581770669664
2011-07-20,396.12,396.27,386.0,386.9,33619300.0,0.026668435717128736,372.048,0.011607948935277333
2011-07-21,386.95,390.06,383.9,387.29,18804800.0,0.0010080124063065465,377.952,0.011015687137062705
2011-07-22,388.32,395.05,387.75,393.3,18454600.0,0.015518087221461974,383.628,0.010793753744325821
2011-07-25,390.35,400.0,389.62,398.5,21064500.0,0.013221459445715622,388.56800000000004,0.00949234751182577
2011-07-26,400.0,404.5,399.68,403.41,17020800.0,0.012321204516938522,393.88,0.009147282936979131
2011-07-27,400.59,402.64,392.15,392.59,23547300.0,-0.026821348008229995,395.01800000000003,0.017616286237730008
2011-07-28,391.62,396.99,388.13,391.82,21215500.0,-0.0019613337069206427,395.92400000000004,0.017751841049222526
2011-07-29,387.64,395.15,384.0,390.48,22592300.0,-0.0034199377265070607,395.36,0.016222481177121294
2011-08-01,397.78,399.5,392.37,396.75,21887000.0,0.016057160417947136,395.01000000000005,0.016894133670235602
2011-08-02,397.65,397.9,388.35,388.91,22840700.0,-0.019760554505355965,392.11,0.016773424415415905
2011-08-03,390.98,393.55,382.24,392.57,26161000.0,0.009410917693039478,392.106,0.013714944428789998
2011-08-04,389.41,391.32,377.35,377.37,31121700.0,-0.03871920931298878,389.216,0.022261501485428305
2011-08-05,380.44,383.5,362.57,373.62,43021100.0,-0.009937196915494106,385.844,0.02216912850972106
2011-08-08,361.69,367.77,353.02,353.21,40851200.0,-0.054627696590118346,377.13599999999997,0.024892919760372195
2011-08-09,361.3,374.61,355.0,374.01,38663700.0,0.05888847994111157,374.15600000000006,0.04442336887645323
2011-08-10,371.15,374.65,362.5,363.69,31380600.0,-0.027592845111093278,368.38,0.044087584855413905
2011-08-11,370.52,375.45,364.72,373.7,26498900.0,0.027523440292556822,367.646,0.04489735005581807
2011-08-12,378.07,379.64,374.23,376.99,18892000.0,0.0088038533583088,368.32,0.04476236084858345
2011-08-15,379.63,384.97,378.09,383.41,16448000.0,0.01702962943314157,374.36,0.03130919568171924
2011-08-16,381.52,383.37,376.06,380.48,17812500.0,-0.007641949870895393,375.654,0.02167451309653585
2011-08-17,382.31,384.52,378.0,380.44,15787900.0,-0.00010513036164849776,379.004,0.013851126085610623
2011-08-18,370.84,372.65,361.37,366.05,30408400.0,-0.03782462411944065,377.47400000000005,0.021087373440695795
2011-08-19,362.17,367.0,356.0,356.03,27710300.0,-0.02737330965715079,373.28200000000004,0.02181234142497888
2011-08-22,364.51,364.88,355.09,356.44,19118400.0,0.0011515883492965173,367.88800000000003,0.01738445917850774
2011-08-23,360.3,373.64,357.0,373.6,23458400.0,0.04814274492200665,366.512,0.033345934817132834
2011-08-24,373.47,378.96,370.6,376.18,22366700.0,0.006905781584582327,365.65999999999997,0.03365467272884607
2011-08-25,365.08,375.45,365.0,373.72,31119500.0,-0.006539422616832269,367.194,0.02765617701763502
2011-08-26,371.17,383.8,370.8008,383.58,22909900.0,0.02638338863320122,372.704,0.02207400428352627
2011-08-29,388.18,391.5,388.0,389.97,14473900.0,0.016658845612388617,379.40999999999997,0.020648538605155524
2011-08-30,388.25,391.84,386.21,389.99,14925800.0,5.1285996358618746e-05,382.688,0.013098708051107662
2011-08-31,390.57,392.08,381.86,384.83,18663800.0,-0.01323110848996134,384.418,0.016451723912377602
2011-09-01,385.82,387.3399,380.72,381.03,12275900.0,-0.009874490034560757,385.88,0.017075328295239358
2011-09-02,374.74,378.0,371.83,374.05,15676400.0,-0.018318767551111392,383.974,0.013815807253301143
2011-09-06,367.37,380.33,366.48,379.74,18203500.0,0.015211870070846123,381.928,0.013253932146651815
2011-09-07,385.56,385.6,382.0,383.93,12520600.0,0.011033865276241617,380.716,0.015126252326132716
2011-09-08,382.4,388.61,382.31,384.14,14862800.0,0.0005469747089312804,380.57800000000003,0.014019066005591926
2011-09-09,383.93,386.0,375.02,377.48,20171900.0,-0.01733742906232094,379.86800000000005,0.01560366757857602
2011-09-12,375.89,380.88,371.9,379.94,16708300.0,0.006516901557698462,381.046,0.012703155952671382
2011-09-13,382.14,386.21,380.25,384.62,15734300.0,0.012317734379112544,382.02200000000005,0.012068775155043154
2011-09-14,387.02,392.21,385.76,389.3,19097300.0,0.012167853985752153,383.096,0.01227540725989467
2011-09-15,391.43,393.66,389.9,392.96,14922100.0,0.009401489853583245,384.86,0.012498145486002232
2011-09-16,395.54,400.503,395.03,400.5,24946900.0,0.019187703583061877,389.464,0.0047057276777193475
2011-09-19,397.0,413.23,395.2045,411.63,29423600.0,0.02779026217228453,395.802,0.007429785248226923
2011-09-20,415.25,422.86,411.19,413.45,27705500.0,0.004421446444622612,401.568,0.009104568078160133
2011-09-21,419.64,421.59,412.0,412.14,21642000.0,-0.0031684605151771628,406.136,0.012187527631014031
2011-09-22,401.03,409.82,396.7,401.82,34588600.0,-0.025040034939583622,407.908,0.020551731052235418
2011-09-23,400.28,406.74,399.85,404.3,19509900.0,0.006171917774127733,408.668,0.01901496951861473
2011-09-26,399.86,403.98,391.3,403.17,29031300.0,-0.002794954241899572,406.976,0.012441680964165758
2011-09-27,408.73,409.25,398.06,399.26,22589200.0,-0.009698142222883677,404.13800000000003,0.011603244301641929
2011-09-28,400.19,403.74,396.51,397.01,15344200.0,-0.005635425537243943,401.11199999999997,0.011456105464160427
2011-09-29,401.92,402.21,386.21,390.57,23253100.0,-0.01622125387269846,398.86199999999997,0.008307332026004711
2011-09-30,387.12,388.89,381.18,381.32,19558600.0,-0.023683334613513574,394.26599999999996,0.00842740745730322
2011-10-03,380.37,382.64,373.171,374.6,23896400.0,-0.01762299381097232,388.552,0.0070473731366039035
2011-10-04,374.57,381.8,354.24,372.5,44059900.0,-0.005605979711692521,383.2,0.00793646058343795
2011-10-05,367.86,379.82,360.3,378.25,28088200.0,0.01543624161073831,379.448,0.01540533199447753
2011-10-06,373.33,384.78,371.8045,377.37,29020800.0,-0.0023265036351619583,376.808,0.015149791105343926
2011-10-07,375.78,377.74,368.489,369.8,19123500.0,-0.020059888173410645,374.504,0.014194455831779605
2011-10-10,379.09,388.81,378.21,388.81,15804100.0,0.0514061654948621,377.346,0.027469278722675024
2011-10-11,392.57,403.18,391.5,400.29,21631700.0,0.029525989557881882,382.904,0.02768483244281179
2011-10-12,407.34,409.25,400.14,402.19,22224500.0,0.004746558744909812,387.692,0.02803362203817283
2011-10-13,404.98,408.43,402.85,408.43,15220900.0,0.015515055073472839,393.90400000000005,0.026755758530756773
2011-10-14,416.83,422.0,415.27,422.0,20477400.0,0.03322478760130254,404.344,0.017803381072386923
2011-10-17,421.74,426.7,415.94,419.99,24501600.0,-0.0047630331753554245,410.58000000000004,0.01610133076886428
2011-10-18,421.76,424.8067,415.99,422.24,31485800.0,0.005357270411200377,414.96999999999997,0.014435866797786846
2011-10-19,401.35,408.419,397.8,398.62,39430700.0,-0.05593974990526718,414.25600000000003,0.03360252565143394
2011-10-20,400.0,400.35,394.21,395.31,19616800.0,-0.008303647584165352,411.63199999999995,0.03228138408916522
2011-10-21,398.1,399.14,390.75,392.87,22187300.0,-0.006172371050567893,405.806,0.02404517587588334
2011-10-24,396.18,406.5,395.4,405.77,17933500.0,0.03283528902690458,402.962,0.032153902787321206
2011-10-25,405.03,406.55,397.38,397.77,15372400.0,-0.01971560243487691,398.068,0.03180643539672649
2011-10-26,401.76,402.55,393.151,400.6,16296600.0,0.007114664253211833,398.46400000000006,0.02011154321468822
2011-10-27,407.56,409.0,401.89,404.69,17666600.0,0.010209685471792351,400.34000000000003,0.019634107613690114
2011-10-28,403.0,406.35,402.51,404.95,11530100.0,0.0006424670735625249,402.756,0.018900105390244174
2011-10-31,402.42,409.33,401.05,404.78,13767900.0,-0.0004198049141870275,402.558,0.011653428115264066
2011-11-01,397.41,399.5,393.22,396.51,18992500.0,-0.02043085132664657,402.306,0.011949911139013815
2011-11-02,400.09,400.44,395.11,397.41,11691100.0,0.002269804040251344,401.668,0.011351781954611017
2011-11-03,399.07,403.4,395.36,403.07,15763800.0,0.014242218363906156,401.344,0.012482679505983287
2011-11-04,402.03,403.44,399.16,400.24,10793900.0,-0.007021112958046971,400.402,0.01273848474236171
2011-11-07,399.91,400.0,396.13,399.73,9652700.0,-0.0012742354587247373,399.392,0.012713132558469667
2011-11-08,402.21,408.0,401.56,406.23,14301500.0,0.016260976158907203,401.336,0.010043664318664007
2011-11-09,396.97,400.89,394.23,395.28,19953000.0,-0.02695517317775653,400.90999999999997,0.017608618421936298
2011-11-10,397.03,397.21,382.15,385.22,26598300.0,-0.025450313701679717,397.34000000000003,0.017990682736785432
2011-11-11,386.61,388.7,380.26,384.62,23349500.0,-0.0015575515289965036,394.216,0.018295754018068627
2011-11-14,383.5201,385.25,378.2,379.26,15460900.0,-0.013935832770006762,390.122,0.018042021335945173
2011-11-15,380.8,389.5,379.45,388.83,15386100.0,0.02523334915361497,386.642,0.02146849893386812
2011-11-16,389.25,391.14,384.32,384.77,12471800.0,-0.010441581153717516,384.54,0.019061189018643166
2011-11-17,383.98,384.58,375.5,377.41,17139300.0,-0.01912831041921137,382.97799999999995,0.017533033030682443
2011-11-18,378.92,379.99,374.88,374.94,13283500.0,-0.006544606661190833,381.04200000000003,0.017503596628273808
2011-11-21,370.4,371.68,365.91,369.01,15999300.0,-0.01581586387155276,378.99199999999996,0.017762798992785624
2011-11-22,371.02,377.93,370.94,376.51,14607900.0,0.02032465244844306,376.52799999999996,0.015662053053473176
2011-11-23,374.51,375.84,366.88,366.99,15295400.0,-0.025284852991952378,372.972,0.017887002246243136
2011-11-25,368.42,371.15,363.32,363.57,9098600.0,-0.00931905501512309,370.204,0.017056813851747
2011-11-28,372.35,376.72,370.33,376.12,12371900.0,0.034518799680941736,370.44,0.02538225446238917
2011-11-29,375.84,378.83,370.2,373.2,13423400.0,-0.007763479740508394,371.278,0.024289652050575542
2011-11-30,381.29,382.276,378.3,382.2,14497800.0,0.02411575562700974,372.416,0.025033144267491234
2011-12-01,382.54,389.0,380.75,387.93,13827900.0,0.014992150706436558,376.604,0.01940070570280549
2011-12-02,389.83,393.6299,388.58,389.7,13537700.0,0.00456267883381023,381.83,0.016484915964704958
2011-12-05,393.49,396.41,390.388,393.01,12757500.0,0.008493713112650791,385.20799999999997,0.011887814487262905
2011-12-06,392.51,394.63,389.38,390.95,10128500.0,-0.0052415969059311784,388.758,0.01102748622901829
2011-12-07,389.93,390.94,386.7625,389.09,10883800.0,-0.004757641642153754,390.136,0.008698847621537614
2011-12-08,391.45,395.5,390.23,390.66,13441300.0,0.004035056156673322,390.682,0.006109265168843504
2011-12-09,392.85,394.04,391.03,393.62,10606900.0,0.007576921107868673,391.466,0.006624122442012133
2011-12-12,391.68,393.9,389.45,391.84,10752400.0,-0.004522127940653542,391.23199999999997,0.0059698751193375
2011-12-13,393.0,395.4,387.1,388.81,12104600.0,-0.007732748060432781,390.804,0.00653334585145666
2011-12-14,386.7,387.38,377.68,380.19,14531700.0,-0.022170211671510565,389.024,0.01163364871398673
2011-12-15,383.33,383.74,378.31,378.94,9150000.0,-0.003287829769325845,386.67999999999995,0.010704522669123724
2011-12-16,380.36,384.15,379.57,381.02,15052800.0,0.005488995619359116,384.15999999999997,0.010062628747170121
2011-12-19,382.47,384.85,380.48,382.21,8411800.0,0.0031231956327750776,382.23400000000004,0.010967969595705784
2011-12-20,387.76,396.1,387.26,395.95,12043400.0,0.03594882394495169,383.662,0.02098538036217355
2011-12-21,396.69,397.3,392.01,396.445,9391000.0,0.0012501578482131404,386.91299999999995,0.015675834439188588
2011-12-22,397.0,399.13,396.1,398.55,7227100.0,0.005309689868708167,390.835,0.014485238546775027
2011-12-23,399.69,403.59,399.495,403.33,9621400.0,0.011993476351775056,395.297,0.014243730410780947
2011-12-27,403.1,409.09,403.02,406.53,9467000.0,0.007933949867354295,400.16099999999994,0.013685863289810954
2011-12-28,406.89,408.25,401.34,402.64,8166500.0,-0.009568789511229192,401.49899999999997,0.008228934413235005
2011-12-29,403.4,405.65,400.51,405.12,7713500.0,0.00615934830121212,403.23400000000004,0.008203561240274063
2011-12-30,403.51,406.28,403.49,405.0,6416500.0,-0.0002962085308056972,404.524,0.008422423534463019
2012-01-03,409.4,412.5,409.0,411.23,10793600.0,0.015382716049382683,406.104,0.009384084480689746
2012-01-04,410.0,414.68,409.28,413.44,9286500.0,0.005374121537825571,407.486,0.009178065940931767
2012-01-05,414.95,418.55,412.67,418.03,9688200.0,0.011101973684210398,410.564,0.005962364211309825
2012-01-06,419.77,422.75,419.22,422.4,11367600.0,0.010453795182163939,414.02,0.006021980350506922
2012-01-09,425.5001,427.75,421.35,421.73,14072300.0,-0.001586174242424132,417.366,0.006496773840764787
2012-01-10,425.9101,426.0,421.5,423.24,9221300.0,0.0035804898868945223,419.76800000000003,0.005230457751173187
2012-01-11,422.68,422.85,419.31,422.55,7681600.0,-0.0016302806918060408,421.59,0.0062135691272034626
2012-01-12,422.28,422.9,418.75,421.39,7592400.0,-0.0027452372500296196,422.262,0.005517664401367709
2012-01-13,419.7,420.45,418.66,419.81,8072200.0,-0.0037494957165570275,421.74399999999997,0.0028315907963318726
2012-01-17,424.2,425.99,422.96,424.7,8674900.0,0.011648126533431835,422.338,0.006376899441552817
2012-01-18,426.96,429.47,426.3,429.11,9885400.0,0.010383800329644588,423.512,0.007567604886452329
2012-01-19,430.15,431.369,426.51,427.75,9347800.0,-0.0031693505161847213,424.552,0.007819035737077235
2012-01-20,427.49,427.5,419.75,420.3,14784800.0,-0.01741671537112799,424.334,0.011936145625398221
2012-01-23,422.67,428.45,422.3,427.409,10930800.0,0.016914108969783515,425.8538,0.013924423695431733
2012-01-24,425.1001,425.1001,419.55,420.41,19558500.0,-0.016375415585539788,424.99580000000003,0.015465885512232932
2012-01-25,454.44,454.45,443.73,446.66,34225500.0,0.06243904759639407,428.5058,0.03319206198835579
2012-01-26,448.36,448.79,443.14,444.63,11570900.0,-0.004544843952894895,431.8818,0.03331819372326124
2012-01-27,444.34,448.48,443.77,447.28,10703900.0,0.005960011695117284,437.2778,0.03033052913233494
2012-01-30,445.71,453.9,445.39,453.01,13547900.0,0.012810767304596737,442.39799999999997,0.030249444730599057
2012-01-31,455.59,458.24,453.07,456.48,13988700.0,0.007659875057945742,449.61199999999997,0.0262462622590278
2012-02-01,458.41,458.99,455.55,456.19,9644500.0,-0.0006352961794602319,451.51800000000003,0.006874836791076699
2012-02-02,455.9,457.17,453.98,455.12,6671300.0,-0.002345513930599119,453.616,0.006209613209427526
2012-02-03,457.3,460.0,455.56,459.68,10235700.0,0.01001933555985235,456.096,0.006665783974629125
2012-02-06,458.38,464.98,458.201,463.97,8907600.0,0.009332579185520329,458.288,0.005843056671149382
2012-02-07,465.25,469.75,464.581,468.83,11293700.0,0.010474815182015984,460.758,0.006304169792268001
2012-02-08,470.5,476.79,469.7,476.68,14567500.0,0.016743809056587677,464.85599999999994,0.006926252261146263
2012-02-09,480.76,496.75,480.56,493.17,31579100.0,0.03459343794579173,472.466,0.010685840313635002
2012-02-10,490.96,497.62,488.55,493.42,22546500.0,0.0005069245898980945,479.21400000000006,0.012721511993719773
2012-02-13,499.53,503.83,497.09,502.6,18472000.0,0.01860483969032467,486.93999999999994,0.012484457719877948
2012-02-14,504.66,509.56,502.0,509.46,16442800.0,0.013649025069637721,495.066,0.012198955536914639
2012-02-15,514.26,526.29,496.89,497.67,53790000.0,-0.023142150512307058,499.264,0.021644955823115795
2012-02-16,491.5,504.89,486.63,502.21,33734000.0,0.009122510900797742,501.07199999999995,0.0164410014488214
2012-02-17,503.11,507.77,500.3,502.12,19135900.0,-0.00017920790107717188,502.812,0.016477641416742617
2012-02-21,506.88,514.85,504.12,514.85,21628400.0,0.025352505377200796,505.262,0.018199053883694905
2012-02-22,513.08,515.49,509.07,513.04,17260800.0,-0.003515587064193526,505.97799999999995,0.017764095158055528
2012-02-23,514.54,517.8296,509.5,516.39,20286700.0,0.006529705286137499,509.72200000000004,0.01120928330085437
2012-02-24,519.67,522.9,518.64,522.41,14824000.0,0.011657855496814307,513.762,0.01135951710426644
2012-02-27,521.31,528.5,516.28,525.76,19556500.0,0.00641258781416898,518.49,0.010529631677398581
2012-02-28,527.96,535.41,525.85,535.41,21442400.0,0.018354382227632415,522.602,0.008028396022200823
2012-02-29,541.56,547.61,535.7,542.44,34000400.0,0.013130124577426905,528.4820000000001,0.004996241898753636
2012-03-01,548.17,548.21,538.77,544.47,24402500.0,0.0037423493842636546,534.098,0.005748807435997501
2012-03-02,544.24,546.8,542.52,545.18,15418300.0,0.0013040204235310604,538.652,0.007022859489395576
2012-03-05,545.42,547.48,526.0,533.16,28897300.0,-0.022047764041234097,540.132,0.01556551441344965
2012-03-06,523.66,533.69,516.221,530.26,28937100.0,-0.005439267762022637,539.102,0.013100173006492142
2012-03-07,536.8,537.78,523.3,530.69,28518600.0,0.0008109229434618559,536.752,0.01047000065559437
2012-03-08,534.69,542.99,532.12,541.99,18444900.0,0.021293033597768796,536.2560000000001,0.0155572582771743
2012-03-09,544.21,547.74,543.11,545.17,14961400.0,0.005867266923743841,536.2540000000001,0.015843913197678944
2012-03-12,548.982,552.0,547.0,552.0,14545800.0,0.012528202212154005,540.0219999999999,0.010358260554017378
2012-03-13,557.54,568.18,555.75,568.1,24673400.0,0.029166666666666785,547.59,0.011461381980292697
2012-03-14,578.05,594.72,575.4,589.58,50673000.0,0.03781024467523331,559.368,0.012743438375119856
2012-03-15,599.61,600.01,578.55,585.56,41418500.0,-0.00681841310763609,568.082,0.017916719273185267
2012-03-16,584.72,589.2,578.0,585.57,29481700.0,1.7077669239862203e-05,576.162,0.01888510044988621
2012-03-19,598.37,601.77,589.05,601.1,32187000.0,0.026521167409532476,585.9820000000001,0.01953783097189819
2012-03-20,599.51,606.9,582.0,605.96,29166500.0,0.00808517717517887,593.554,0.018599568242700527
2012-03-21,602.74,609.65,601.41,602.5,23001500.0,-0.005709947851343378,596.138,0.013694876938211972
2012-03-22,597.78,604.5,595.53,599.34,22281100.0,-0.005244813278008298,598.894,0.013386683394939118
2012-03-23,600.49,601.8,594.401,596.05,15374600.0,-0.0054893716421398064,600.99,0.01408025208350928
2012-03-26,599.79,607.15,595.26,606.98,21276500.0,0.018337387803036842,602.1659999999999,0.010862329760967498
2012-03-27,606.18,616.28,606.06,614.48,21683200.0,0.012356255560314944,603.87,0.011603576003770476
2012-03-28,618.38,621.45,610.31,617.62,23409300.0,0.00511001171722425,606.894,0.010571124150046803
2012-03-29,612.78,616.56,607.23,609.86,21722800.0,-0.012564359962436433,608.9979999999999,0.012649441176109933
2012-03-30,608.77,610.56,597.94,599.55,26108500.0,-0.01690551929951145,609.6980000000001,0.015416593685771909
2012-04-02,601.83,618.77,600.38,618.63,21369700.0,0.03182386790092573,612.028,0.019727132676406738
2012-04-03,623.4691999999998,626.9107999999989,617.1769999999998,622.5741999999999,29805700.0,0.00637570114608077,613.64684,0.019267022405831984
2012-04-04,623.4691999999998,625.86,617.0,622.5741999999999,20463600.0,0.0,614.63768,0.01924724889810843
2012-04-05,623.4691999999998,626.9107999999989,617.1769999999998,622.5741999999999,22903500.0,0.0,617.18052,0.017667182890434042
2012-04-09,623.4691999999998,626.9107999999989,617.1769999999998,622.5741999999999,21340600.0,0.0,621.7853599999999,0.01379824914802946
2012-04-10,623.4691999999998,626.9107999999989,617.1769999999998,622.5741999999999,31775900.0,0.0,622.5741999999999,0.002851300233375458
2012-04-11,623.4691999999998,626.9107999999989,617.1769999999998,622.5741999999999,24879100.0,0.0,622.5741999999999,0.0
2012-04-12,623.4691999999998,626.9107999999989,617.1769999999998,622.5741999999999,21940600.0,0.0,622.5741999999999,0.0
2012-04-13,623.4691999999998,624.7,603.51,605.23,30701600.0,-0.02785884798952465,619.1053599999999,0.012458855575882881
2012-04-16,610.06,610.28,578.25,580.13,37528100.0,-0.04147183715281799,610.6165199999999,0.019587495422284367
2012-04-17,578.94,610.0,571.91,609.7,36626000.0,0.05097133401134246,608.04168,0.035449585414497234
2012-04-18,613.72,620.25,602.71,608.34,34090400.0,-0.0022306052156798595,605.19484,0.0354058325639498
2012-04-19,600.22,604.732,584.52,587.44,29811400.0,-0.03435578788177662,598.168,0.03766827039389804
